المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 الرياض,الرياض,أوراق تجارية,2025/05/18,"15,145,461"
 الرياض,الرياض,أوراق تجارية,2025/05/18,"15,145,462"
 الرياض,الرياض,أوراق تجارية,2025/05/18,"15,145,413"
 الرياض,الرياض,أوراق تجارية,2025/05/18,"15,145,414"
 الرياض,الرياض,أوراق تجارية,2025/05/18,"15,145,421"
 الرياض,الرياض,أوراق تجارية,2025/05/18,"15,145,420"
 الرياض,الرياض,أوراق تجارية,2025/05/18,"15,145,415"
 الرياض,الرياض,أوراق تجارية,2025/05/18,"15,145,419"
 الرياض,الرياض,عقود,2025/05/18,"15,144,360"
 الرياض,الرياض,أوراق تجارية,2025/05/18,"15,145,418"
 الرياض,الرياض,أوراق تجارية,2025/05/18,"15,145,417"
 الرياض,الرياض,أوراق تجارية,2025/05/18,"15,145,416"
 الرياض,الرياض,أوراق تجارية,2025/05/18,"15,141,157"
 الرياض,الرياض,أوراق تجارية,2025/05/18,"15,145,430"
 الرياض,الرياض,أوراق تجارية,2025/05/18,"15,145,426"
 الرياض,الرياض,أوراق تجارية,2025/05/18,"15,145,427"
 الرياض,الرياض,أوراق تجارية,2025/05/18,"15,145,428"
 الرياض,الرياض,أوراق تجارية,2025/05/18,"15,145,429"
 مكة المكرمه,جده,أوراق تجارية,2025/05/18,"15,143,785"
 مكة المكرمه,جده,احكام و قرارات,2025/05/18,"15,143,388"
 مكة المكرمه,جده,احكام و قرارات,2025/05/18,"15,145,511"
 مكة المكرمه,جده,احكام و قرارات,2025/05/18,"15,142,069"
 مكة المكرمه,جده,أوراق تجارية,2025/05/18,"15,143,506"
 مكة المكرمه,جده,احكام و قرارات,2025/05/18,"15,144,665"
 مكة المكرمه,جده,احكام و قرارات,2025/05/18,"15,144,666"
 مكة المكرمه,جده,احكام و قرارات,2025/05/18,"15,144,667"
 مكة المكرمه,جده,احكام و قرارات,2025/05/18,"15,144,668"
 مكة المكرمه,جده,احكام و قرارات,2025/05/18,"15,144,669"
 مكة المكرمه,جده,احكام و قرارات,2025/05/18,"15,144,671"
 مكة المكرمه,جده,احكام و قرارات,2025/05/18,"15,144,674"
 الشرقية,الدمام,عقود,2025/05/18,"15,133,846"
 الشرقية,الدمام,احكام و قرارات,2025/05/18,"15,135,059"
 الشرقية,الدمام,أوراق تجارية,2025/05/18,"15,133,708"
 الشرقية,الدمام,احكام و قرارات,2025/05/18,"15,143,954"
 الشرقية,الدمام,احكام و قرارات,2025/05/18,"15,134,238"
 الشرقية,الدمام,احكام و قرارات,2025/05/18,"15,134,242"
 الشرقية,الدمام,احكام و قرارات,2025/05/18,"15,134,241"
 الشرقية,الدمام,احكام و قرارات,2025/05/18,"15,134,240"
 الشرقية,الدمام,احكام و قرارات,2025/05/18,"15,143,955"
 الشرقية,الدمام,احكام و قرارات,2025/05/18,"15,134,239"
 الشرقية,الدمام,احكام و قرارات,2025/05/18,"15,135,060"
 الشرقية,الاحساء,أوراق تجارية,2025/05/18,"15,144,919"
 عسير,ابها,احكام و قرارات,2025/05/18,"15,145,032"
 جازان,جيزان,عقود,2025/05/18,"15,144,708"
 جازان,جيزان,أوراق تجارية,2025/05/18,"15,141,563"
 جازان,جيزان,احكام و قرارات,2025/05/18,"15,134,190"
 الرياض,الرياض,أوراق تجارية,2025/05/19,"15,148,569"
 الرياض,الرياض,أوراق تجارية,2025/05/19,"15,148,570"
 الرياض,الرياض,اخلاء,2025/05/19,"15,156,678"
 الرياض,الرياض,عقود,2025/05/19,"15,152,986"
 الرياض,الرياض,أوراق تجارية,2025/05/19,"15,148,568"
 الرياض,الرياض,أوراق تجارية,2025/05/19,"15,148,367"
 الرياض,الرياض,أوراق تجارية,2025/05/19,"15,148,470"
 الرياض,الرياض,احكام و قرارات,2025/05/19,"15,147,015"
 الرياض,الرياض,احكام و قرارات,2025/05/19,"15,155,673"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/05/19,"15,158,960"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/05/19,"15,154,518"
 مكة المكرمه,جده,احكام و قرارات,2025/05/19,"15,154,053"
 مكة المكرمه,جده,عقود,2025/05/19,"15,157,374"
 مكة المكرمه,جده,احكام و قرارات,2025/05/19,"15,154,054"
 مكة المكرمه,جده,أوراق تجارية,2025/05/19,"15,157,180"
 القصيم,بريده,عقود,2025/05/19,"15,157,153"
 القصيم,بريده,أوراق تجارية,2025/05/19,"15,158,390"
 القصيم,بريده,عقود,2025/05/19,"15,154,999"
 الشرقية,الدمام,أوراق تجارية,2025/05/19,"15,157,491"
 الشرقية,الدمام,أوراق تجارية,2025/05/19,"15,157,490"
 الشرقية,الدمام,أوراق تجارية,2025/05/19,"15,157,489"
 الشرقية,الدمام,أوراق تجارية,2025/05/19,"15,157,488"
 الشرقية,الدمام,أوراق تجارية,2025/05/19,"15,157,492"
 الجوف,سكاكا,مزاد,2025/05/19,"15,157,736"
 الجوف,سكاكا,عقود,2025/05/19,"15,160,140"
 الرياض,الرياض,أوراق تجارية,2025/05/20,"15,168,476"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/05/20,"15,170,016"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/05/20,"15,161,333"
 مكة المكرمه,مكة المكرمة,اخلاء,2025/05/20,"15,170,142"
 مكة المكرمه,جده,أوراق تجارية,2025/05/20,"15,169,432"
 مكة المكرمه,جده,احكام و قرارات,2025/05/20,"15,174,028"
 مكة المكرمه,جده,احكام و قرارات,2025/05/20,"15,174,029"
 مكة المكرمه,جده,احكام و قرارات,2025/05/20,"15,170,850"
 مكة المكرمه,جده,احكام و قرارات,2025/05/20,"15,167,121"
 مكة المكرمه,جده,احكام و قرارات,2025/05/20,"15,167,122"
 مكة المكرمه,جده,احكام و قرارات,2025/05/20,"15,167,123"
 مكة المكرمه,جده,احكام و قرارات,2025/05/20,"15,167,124"
 مكة المكرمه,جده,احكام و قرارات,2025/05/20,"15,167,128"
 مكة المكرمه,جده,اخلاء,2025/05/20,"15,171,219"
 المدينة المنوره,المدينة المنورة,عقود,2025/05/20,"15,170,303"
 المدينة المنوره,المدينة المنورة,أوراق تجارية إلكترونية,2025/05/20,"15,165,502"
 القصيم,بريده,أوراق تجارية,2025/05/20,"15,162,857"
 القصيم,بريده,أوراق تجارية,2025/05/20,"15,171,490"
 القصيم,بريده,أوراق تجارية إلكترونية,2025/05/20,"15,173,367"
 الشرقية,الدمام,احكام و قرارات,2025/05/20,"15,169,806"
 الشرقية,الدمام,احكام و قرارات,2025/05/20,"15,169,805"
 الشرقية,الدمام,احكام و قرارات,2025/05/20,"15,169,804"
 الشرقية,الدمام,احكام و قرارات,2025/05/20,"15,169,803"
 الشرقية,الدمام,احكام و قرارات,2025/05/20,"15,169,802"
 الشرقية,الدمام,اخلاء,2025/05/20,"15,170,067"
 الشرقية,الدمام,احكام و قرارات,2025/05/20,"15,169,799"
 الشرقية,الدمام,احكام و قرارات,2025/05/20,"15,169,800"
 الشرقية,الدمام,احكام و قرارات,2025/05/20,"15,169,801"
 الشرقية,الدمام,احكام و قرارات,2025/05/20,"15,169,798"
 جازان,جيزان,أوراق تجارية,2025/05/20,"15,163,549"
 نجران,نجران,عقود,2025/05/20,"15,161,150"
 الرياض,الرياض,عقود,2025/05/21,"15,177,037"
 الرياض,الرياض,أوراق تجارية,2025/05/21,"15,184,200"
 الرياض,الرياض,أوراق تجارية,2025/05/21,"15,175,703"
 الرياض,الرياض,أوراق تجارية,2025/05/21,"15,180,712"
 الرياض,الرياض,أوراق تجارية,2025/05/21,"15,180,716"
 الرياض,الرياض,أوراق تجارية,2025/05/21,"15,175,704"
 الرياض,الرياض,أوراق تجارية,2025/05/21,"15,175,705"
 الرياض,الرياض,أوراق تجارية,2025/05/21,"15,175,706"
 الرياض,الرياض,أوراق تجارية,2025/05/21,"15,175,707"
 الرياض,الرياض,احكام و قرارات,2025/05/21,"15,182,086"
 الرياض,الرياض,احكام و قرارات,2025/05/21,"15,182,088"
 الرياض,الرياض,عقود,2025/05/21,"15,177,198"
 الرياض,الرياض,عقود,2025/05/21,"15,177,104"
 مكة المكرمه,مكة المكرمة,اخلاء,2025/05/21,"15,180,821"
 مكة المكرمه,مكة المكرمة,اخلاء,2025/05/21,"15,180,734"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/05/21,"15,181,298"
 مكة المكرمه,جده,احكام و قرارات,2025/05/21,"15,179,947"
 مكة المكرمه,جده,أوراق تجارية إلكترونية,2025/05/21,"15,183,280"
 مكة المكرمه,جده,أوراق تجارية,2025/05/21,"15,180,967"
 مكة المكرمه,جده,احكام و قرارات,2025/05/21,"15,176,090"
 مكة المكرمه,جده,احكام و قرارات,2025/05/21,"15,176,091"
 مكة المكرمه,جده,اخلاء,2025/05/21,"15,180,671"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/05/21,"15,183,591"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/05/21,"15,183,590"
 القصيم,بريده,احكام و قرارات,2025/05/21,"15,183,114"
 القصيم,بريده,عقود,2025/05/21,"15,180,477"
 القصيم,بريده,احكام و قرارات,2025/05/21,"15,183,118"
 القصيم,بريده,احكام و قرارات,2025/05/21,"15,183,116"
 القصيم,بريده,احكام و قرارات,2025/05/21,"15,183,115"
 الشرقية,الدمام,احكام و قرارات,2025/05/21,"15,183,748"
 جازان,جيزان,أوراق تجارية,2025/05/21,"15,182,424"
 الرياض,الرياض,اخلاء,2025/05/22,"15,191,742"
 الرياض,الرياض,احكام و قرارات,2025/05/22,"15,191,334"
 الرياض,الرياض,احكام و قرارات,2025/05/22,"15,189,478"
 الرياض,الرياض,احكام و قرارات,2025/05/22,"15,191,333"
 الرياض,الرياض,احكام و قرارات,2025/05/22,"15,191,335"
 مكة المكرمه,مكة المكرمة,اخلاء,2025/05/22,"15,186,135"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/05/22,"15,185,697"
 مكة المكرمه,جده,احكام و قرارات,2025/05/22,"15,185,704"
 مكة المكرمه,جده,احكام و قرارات,2025/05/22,"15,185,703"
 المدينة المنوره,المدينة المنورة,اخلاء,2025/05/22,"15,191,738"
 القصيم,بريده,أوراق تجارية إلكترونية,2025/05/22,"15,186,481"
 القصيم,بريده,عقود,2025/05/22,"15,186,319"
 القصيم,بريده,مزاد,2025/05/22,"15,189,351"
 القصيم,بريده,عقود,2025/05/22,"15,186,318"
 الشرقية,الدمام,عقود,2025/05/22,"15,188,954"
 الشرقية,الدمام,اخلاء,2025/05/22,"15,192,435"
 الشرقية,الدمام,اخلاء,2025/05/22,"15,192,420"
 الشرقية,الدمام,اخلاء,2025/05/22,"15,189,919"
 الشرقية,الدمام,اخلاء,2025/05/22,"15,189,871"
 الشرقية,الدمام,أوراق تجارية,2025/05/22,"15,189,286"
 الشرقية,الدمام,اخلاء,2025/05/22,"15,191,788"
 الشرقية,الدمام,اخلاء,2025/05/22,"15,189,961"
 الشرقية,الدمام,احكام و قرارات,2025/05/22,"15,191,754"
 عسير,ابها,احكام و قرارات,2025/05/22,"15,190,900"
 تبوك,تبوك,أوراق تجارية,2025/05/22,"15,191,546"
 حائل,حائل,أوراق تجارية إلكترونية,2025/05/22,"15,190,791"
 جازان,جيزان,عقود,2025/05/22,"15,186,822"
 نجران,نجران,احكام و قرارات,2025/05/22,"15,189,693"
 الرياض,الرياض,احكام و قرارات,2025/05/24,"15,200,160"
 الرياض,الرياض,أوراق تجارية,2025/05/25,"15,209,066"
 الرياض,الرياض,احكام و قرارات,2025/05/25,"15,217,478"
 الرياض,الرياض,احكام و قرارات,2025/05/25,"15,217,477"
 الرياض,الرياض,نفقات,2025/05/25,"15,217,731"
 الرياض,الرياض,أوراق تجارية,2025/05/25,"15,221,085"
 الرياض,الرياض,أوراق تجارية,2025/05/25,"15,221,088"
 الرياض,الرياض,أوراق تجارية,2025/05/25,"15,221,086"
 الرياض,الرياض,أوراق تجارية,2025/05/25,"15,216,390"
 الرياض,الرياض,احكام و قرارات,2025/05/25,"15,218,327"
 الرياض,الرياض,احكام و قرارات,2025/05/25,"15,215,372"
 الرياض,الرياض,احكام و قرارات,2025/05/25,"15,215,373"
 الرياض,الرياض,احكام و قرارات,2025/05/25,"15,215,369"
 الرياض,الرياض,احكام و قرارات,2025/05/25,"15,215,370"
 الرياض,الرياض,احكام و قرارات,2025/05/25,"15,215,371"
 الرياض,الرياض,أوراق تجارية,2025/05/25,"15,216,389"
 الرياض,الرياض,أوراق تجارية,2025/05/25,"15,221,087"
 مكة المكرمه,جده,احكام و قرارات,2025/05/25,"15,212,450"
 مكة المكرمه,جده,احكام و قرارات,2025/05/25,"15,218,495"
 مكة المكرمه,جده,احكام و قرارات,2025/05/25,"15,214,379"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/05/25,"15,213,870"
 الشرقية,الدمام,أوراق تجارية,2025/05/25,"15,208,174"
 الشرقية,الدمام,عقود,2025/05/25,"15,211,625"
 الشرقية,الدمام,احكام و قرارات,2025/05/25,"15,213,864"
 الشرقية,الدمام,أوراق تجارية,2025/05/25,"15,208,437"
 الشرقية,الدمام,اخلاء,2025/05/25,"15,212,267"
 الشرقية,الدمام,اخلاء,2025/05/25,"15,208,108"
 الشرقية,الدمام,أوراق تجارية,2025/05/25,"15,208,396"
 الشرقية,الدمام,أوراق تجارية,2025/05/25,"15,216,704"
 الشرقية,الدمام,أوراق تجارية,2025/05/25,"15,216,710"
 الشرقية,الدمام,أوراق تجارية,2025/05/25,"15,216,709"
 الشرقية,الدمام,أوراق تجارية,2025/05/25,"15,216,708"
 الشرقية,الدمام,أوراق تجارية,2025/05/25,"15,216,707"
 الشرقية,الدمام,أوراق تجارية,2025/05/25,"15,216,706"
 الشرقية,الدمام,عقود,2025/05/25,"15,211,645"
 الشرقية,الدمام,عقود,2025/05/25,"15,212,726"
 الشرقية,الدمام,أوراق تجارية,2025/05/25,"15,216,705"
 حائل,حائل,أوراق تجارية إلكترونية,2025/05/25,"15,220,112"
 حائل,حائل,أوراق تجارية إلكترونية,2025/05/25,"15,208,156"
 حائل,حائل,أوراق تجارية إلكترونية,2025/05/25,"15,220,113"
 جازان,جيزان,أوراق تجارية,2025/05/25,"15,216,153"
 جازان,جيزان,عقود,2025/05/25,"15,216,807"
 الجوف,سكاكا,أوراق تجارية,2025/05/25,"15,205,824"
 الرياض,الرياض,احكام و قرارات,2025/05/26,"15,223,734"
 الرياض,الرياض,عقود,2025/05/26,"15,224,365"
 الرياض,الرياض,اخلاء,2025/05/26,"15,233,254"
 مكة المكرمه,جده,احكام و قرارات,2025/05/26,"15,234,754"
 مكة المكرمه,جده,احكام و قرارات,2025/05/26,"15,234,753"
 مكة المكرمه,جده,احكام و قرارات,2025/05/26,"15,234,752"
 مكة المكرمه,جده,احكام و قرارات,2025/05/26,"15,234,755"
 مكة المكرمه,جده,اخلاء,2025/05/26,"15,236,867"
 مكة المكرمه,جده,أوراق تجارية إلكترونية,2025/05/26,"15,224,279"
 مكة المكرمه,جده,أوراق تجارية,2025/05/26,"15,229,247"
 المدينة المنوره,المدينة المنورة,مزاد,2025/05/26,"15,224,549"
 المدينة المنوره,المدينة المنورة,مزاد,2025/05/26,"15,224,548"
 المدينة المنوره,المدينة المنورة,مزاد,2025/05/26,"15,224,566"
 المدينة المنوره,المدينة المنورة,مزاد,2025/05/26,"15,224,564"
 المدينة المنوره,المدينة المنورة,مزاد,2025/05/26,"15,224,559"
 المدينة المنوره,المدينة المنورة,مزاد,2025/05/26,"15,224,565"
 المدينة المنوره,المدينة المنورة,مزاد,2025/05/26,"15,224,561"
 المدينة المنوره,المدينة المنورة,مزاد,2025/05/26,"15,224,550"
 المدينة المنوره,المدينة المنورة,مزاد,2025/05/26,"15,224,551"
 المدينة المنوره,المدينة المنورة,مزاد,2025/05/26,"15,224,554"
 المدينة المنوره,المدينة المنورة,مزاد,2025/05/26,"15,224,558"
 المدينة المنوره,المدينة المنورة,مزاد,2025/05/26,"15,224,555"
 المدينة المنوره,المدينة المنورة,مزاد,2025/05/26,"15,224,556"
 المدينة المنوره,المدينة المنورة,مزاد,2025/05/26,"15,224,557"
 القصيم,بريده,عقود,2025/05/26,"15,236,219"
 الشرقية,الدمام,اخلاء,2025/05/26,"15,232,660"
 عسير,ابها,احكام و قرارات,2025/05/26,"15,231,788"
 حائل,حائل,أوراق تجارية,2025/05/26,"15,224,190"
 نجران,نجران,أوراق تجارية,2025/05/26,"15,231,959"
 الرياض,الرياض,عقود,2025/05/27,"15,250,577"
 الرياض,الرياض,أوراق تجارية,2025/05/27,"15,238,957"
 الرياض,الرياض,أوراق تجارية,2025/05/27,"15,238,960"
 الرياض,الرياض,أوراق تجارية,2025/05/27,"15,238,959"
 الرياض,الرياض,أوراق تجارية,2025/05/27,"15,238,956"
 الرياض,الرياض,أوراق تجارية,2025/05/27,"15,248,703"
 الرياض,الرياض,أوراق تجارية,2025/05/27,"15,248,704"
 الرياض,الرياض,أوراق تجارية,2025/05/27,"15,248,705"
 الرياض,الرياض,أوراق تجارية,2025/05/27,"15,248,827"
 الرياض,الرياض,أوراق تجارية,2025/05/27,"15,238,958"
 مكة المكرمه,جده,احكام و قرارات,2025/05/27,"15,245,190"
 مكة المكرمه,جده,احكام و قرارات,2025/05/27,"15,247,183"
 الشرقية,الدمام,اخلاء,2025/05/27,"15,244,550"
 الرياض,الرياض,أوراق تجارية,2025/05/28,"15,257,515"
 الرياض,الرياض,أوراق تجارية,2025/05/28,"15,257,498"
 الرياض,الرياض,أوراق تجارية,2025/05/28,"15,257,514"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/05/28,"15,257,819"
 مكة المكرمه,جده,احكام و قرارات,2025/05/28,"15,256,063"
 مكة المكرمه,جده,احكام و قرارات,2025/05/28,"15,257,510"
 مكة المكرمه,جده,احكام و قرارات,2025/05/28,"15,257,509"
 مكة المكرمه,جده,احكام و قرارات,2025/05/28,"15,257,508"
 مكة المكرمه,جده,احكام و قرارات,2025/05/28,"15,257,507"
 مكة المكرمه,جده,احكام و قرارات,2025/05/28,"15,257,506"
 مكة المكرمه,جده,احكام و قرارات,2025/05/28,"15,257,505"
 مكة المكرمه,جده,احكام و قرارات,2025/05/28,"15,257,504"
 مكة المكرمه,جده,احكام و قرارات,2025/05/28,"15,257,503"
 مكة المكرمه,جده,أوراق تجارية,2025/05/28,"15,256,364"
 مكة المكرمه,جده,أوراق تجارية,2025/05/28,"15,256,362"
 مكة المكرمه,جده,احكام و قرارات,2025/05/28,"15,261,169"
 مكة المكرمه,جده,احكام و قرارات,2025/05/28,"15,257,511"
 مكة المكرمه,جده,أوراق تجارية,2025/05/28,"15,256,363"
 مكة المكرمه,جده,احكام و قرارات,2025/05/28,"15,257,512"
 مكة المكرمه,جده,عقود,2025/05/28,"15,256,130"
 المدينة المنوره,المدينة المنورة,عقود,2025/05/28,"15,259,325"
 القصيم,بريده,احكام و قرارات,2025/05/28,"15,257,662"
 الشرقية,الدمام,اخلاء,2025/05/28,"15,255,939"
 الشرقية,الدمام,محاضر,2025/05/28,"15,260,310"
 الشرقية,الدمام,عقود,2025/05/28,"15,255,781"
 الشرقية,الدمام,احكام و قرارات,2025/05/28,"15,259,326"
 الشرقية,الدمام,اخلاء,2025/05/28,"15,259,159"
 الشرقية,الدمام,عقود,2025/05/28,"15,255,769"
 الشرقية,الدمام,محاضر,2025/05/28,"15,260,311"
 الشرقية,الدمام,محاضر,2025/05/28,"15,260,309"
 عسير,ابها,أوراق تجارية,2025/05/28,"15,252,171"
 حائل,حائل,أوراق تجارية,2025/05/28,"15,259,403"
 نجران,نجران,أوراق تجارية,2025/05/28,"15,252,125"
 الجوف,سكاكا,أوراق تجارية,2025/05/28,"15,252,778"
 الرياض,الرياض,عقود,2025/05/29,"15,265,706"
 الرياض,الرياض,أوراق تجارية,2025/05/29,"15,262,492"
 الرياض,الرياض,احكام و قرارات,2025/05/29,"15,261,582"
 الرياض,الرياض,أوراق تجارية,2025/05/29,"15,264,001"
 الرياض,الرياض,أوراق تجارية,2025/05/29,"15,269,228"
 الرياض,الرياض,أوراق تجارية,2025/05/29,"15,262,493"
 مكة المكرمه,مكة المكرمة,اخلاء,2025/05/29,"15,271,074"
 مكة المكرمه,جده,أوراق تجارية,2025/05/29,"15,269,731"
 مكة المكرمه,جده,أوراق تجارية,2025/05/29,"15,270,301"
 مكة المكرمه,جده,اخلاء,2025/05/29,"15,263,590"
 المدينة المنوره,المدينة المنورة,عقود,2025/05/29,"15,266,790"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/05/29,"15,267,349"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/05/29,"15,267,741"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/05/29,"15,267,483"
 القصيم,بريده,احكام و قرارات,2025/05/29,"15,270,065"
 القصيم,بريده,أوراق تجارية,2025/05/29,"15,265,970"
 الشرقية,الدمام,أوراق تجارية,2025/05/29,"15,268,093"
 الشرقية,الدمام,مزاد,2025/05/29,"15,268,734"
 الشرقية,الدمام,احكام و قرارات,2025/05/29,"15,269,704"
 الشرقية,حفر الباطن,احكام و قرارات,2025/05/29,"15,266,548"
 جازان,جيزان,عقود,2025/05/29,"15,270,343"
 الجوف,سكاكا,أوراق تجارية,2025/05/29,"15,269,912"
 الباحة,الباحه,احكام و قرارات,2025/05/29,"15,270,421"
 مكة المكرمه,جده,أوراق تجارية,2025/06/01,"15,272,065"
 الرياض,الرياض,احكام و قرارات,2025/06/11,"15,272,827"
 مكة المكرمه,جده,عقود,2025/06/11,"15,272,842"
 الرياض,الرياض,أوراق تجارية,2025/06/15,"15,305,565"
 الرياض,الرياض,أوراق تجارية,2025/06/15,"15,291,465"
 الرياض,الرياض,أوراق تجارية,2025/06/15,"15,291,466"
 الرياض,الرياض,أوراق تجارية,2025/06/15,"15,291,467"
 الرياض,الرياض,احكام و قرارات,2025/06/15,"15,306,180"
 الرياض,الرياض,أوراق تجارية,2025/06/15,"15,305,507"
 الرياض,الرياض,عقود,2025/06/15,"15,280,303"
 مكة المكرمه,جده,محاضر,2025/06/15,"15,299,393"
 مكة المكرمه,جده,احكام و قرارات,2025/06/15,"15,298,630"
 مكة المكرمه,جده,احكام و قرارات,2025/06/15,"15,298,631"
 مكة المكرمه,جده,احكام و قرارات,2025/06/15,"15,298,632"
 مكة المكرمه,جده,احكام و قرارات,2025/06/15,"15,298,638"
 مكة المكرمه,جده,احكام و قرارات,2025/06/15,"15,298,626"
 مكة المكرمه,جده,احكام و قرارات,2025/06/15,"15,298,627"
 مكة المكرمه,جده,احكام و قرارات,2025/06/15,"15,298,629"
 الشرقية,الدمام,اخلاء,2025/06/15,"15,300,907"
 حائل,حائل,احكام و قرارات,2025/06/15,"15,293,786"
 الرياض,الرياض,أوراق تجارية,2025/06/16,"15,317,522"
 الرياض,الرياض,عام,2025/06/16,"15,317,000"
 مكة المكرمه,مكة المكرمة,عقود,2025/06/16,"15,312,532"
 مكة المكرمه,جده,احكام و قرارات,2025/06/16,"15,316,122"
 مكة المكرمه,جده,احكام و قرارات,2025/06/16,"15,319,080"
 مكة المكرمه,جده,احكام و قرارات,2025/06/16,"15,317,429"
 مكة المكرمه,جده,احكام و قرارات,2025/06/16,"15,317,430"
 مكة المكرمه,جده,احكام و قرارات,2025/06/16,"15,317,431"
 مكة المكرمه,جده,احكام و قرارات,2025/06/16,"15,317,427"
 مكة المكرمه,جده,احكام و قرارات,2025/06/16,"15,316,004"
 مكة المكرمه,جده,احكام و قرارات,2025/06/16,"15,316,003"
 مكة المكرمه,جده,أوراق تجارية,2025/06/16,"15,319,317"
 مكة المكرمه,جده,احكام و قرارات,2025/06/16,"15,319,081"
 مكة المكرمه,جده,احكام و قرارات,2025/06/16,"15,319,082"
 مكة المكرمه,جده,احكام و قرارات,2025/06/16,"15,319,079"
 مكة المكرمه,جده,احكام و قرارات,2025/06/16,"15,317,428"
 الشرقية,الدمام,اخلاء,2025/06/16,"15,311,269"
 الشرقية,الدمام,احكام و قرارات,2025/06/16,"15,318,634"
 الشرقية,الدمام,احكام و قرارات,2025/06/16,"15,318,635"
 جازان,جيزان,احكام و قرارات,2025/06/16,"15,312,293"
 جازان,جيزان,احكام و قرارات,2025/06/16,"15,312,292"
 الرياض,الرياض,أوراق تجارية,2025/06/17,"15,325,864"
