المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 الرياض,الرياض,أوراق تجارية,2025/06/17,"15,327,123"
 الرياض,الرياض,أوراق تجارية,2025/06/17,"15,327,122"
 الرياض,الرياض,احكام و قرارات,2025/06/17,"15,326,915"
 مكة المكرمه,جده,أوراق تجارية,2025/06/17,"15,321,211"
 مكة المكرمه,جده,احكام و قرارات,2025/06/17,"15,324,898"
 مكة المكرمه,جده,احكام و قرارات,2025/06/17,"15,324,881"
 مكة المكرمه,جده,أوراق تجارية,2025/06/17,"15,321,210"
 مكة المكرمه,جده,أوراق تجارية,2025/06/17,"15,327,412"
 مكة المكرمه,جده,أوراق تجارية,2025/06/17,"15,328,172"
 مكة المكرمه,جده,احكام و قرارات,2025/06/17,"15,327,352"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/06/17,"15,327,325"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/06/17,"15,327,004"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/06/17,"15,327,357"
 القصيم,بريده,احكام و قرارات,2025/06/17,"15,326,218"
 القصيم,بريده,احكام و قرارات,2025/06/17,"15,326,147"
 القصيم,بريده,أوراق تجارية,2025/06/17,"15,327,726"
 القصيم,بريده,احكام و قرارات,2025/06/17,"15,327,679"
 الشرقية,الدمام,احكام و قرارات,2025/06/17,"15,320,271"
 الشرقية,الدمام,احكام و قرارات,2025/06/17,"15,327,256"
 الشرقية,الدمام,اخلاء,2025/06/17,"15,325,039"
 الشرقية,الدمام,احكام و قرارات,2025/06/17,"15,326,871"
 الشرقية,الدمام,احكام و قرارات,2025/06/17,"15,327,182"
 الشرقية,الدمام,اخلاء,2025/06/17,"15,324,763"
 الشرقية,الدمام,اخلاء,2025/06/17,"15,325,082"
 الشرقية,الدمام,اخلاء,2025/06/17,"15,324,307"
 الشرقية,الدمام,أوراق تجارية,2025/06/17,"15,321,762"
 الشرقية,الدمام,احكام و قرارات,2025/06/17,"15,327,181"
 الشرقية,الدمام,احكام و قرارات,2025/06/17,"15,327,183"
 حائل,حائل,احكام و قرارات,2025/06/17,"15,324,388"
 جازان,جيزان,احكام و قرارات,2025/06/17,"15,326,366"
 جازان,جيزان,محاضر,2025/06/17,"15,326,269"
 الرياض,الرياض,احكام و قرارات,2025/06/18,"15,328,694"
 الرياض,الرياض,احكام و قرارات,2025/06/18,"15,328,695"
 الرياض,الرياض,اخلاء,2025/06/18,"15,333,498"
 الرياض,الرياض,عقود,2025/06/18,"15,334,240"
 مكة المكرمه,جده,عام,2025/06/18,"15,335,165"
 مكة المكرمه,جده,احكام و قرارات,2025/06/18,"15,335,520"
 مكة المكرمه,جده,احكام و قرارات,2025/06/18,"15,335,521"
 مكة المكرمه,جده,احكام و قرارات,2025/06/18,"15,335,522"
 مكة المكرمه,جده,احكام و قرارات,2025/06/18,"15,335,523"
 مكة المكرمه,جده,عقود,2025/06/18,"15,334,514"
 مكة المكرمه,جده,عقود,2025/06/18,"15,334,515"
 مكة المكرمه,جده,عقود,2025/06/18,"15,334,516"
 مكة المكرمه,جده,عقود,2025/06/18,"15,334,512"
 مكة المكرمه,جده,عقود,2025/06/18,"15,334,513"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/06/18,"15,333,308"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/06/18,"15,330,170"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/06/18,"15,329,643"
 المدينة المنوره,المدينة المنورة,عام,2025/06/18,"15,333,316"
 الشرقية,الدمام,احكام و قرارات,2025/06/18,"15,333,020"
 الشرقية,الدمام,اخلاء,2025/06/18,"15,335,319"
 الشرقية,الدمام,اخلاء,2025/06/18,"15,334,665"
 الشرقية,الدمام,عقود,2025/06/18,"15,333,501"
 الشرقية,الاحساء,احكام و قرارات,2025/06/18,"15,332,800"
 الشرقية,حفر الباطن,أوراق تجارية,2025/06/18,"15,336,366"
 الشرقية,حفر الباطن,عقود,2025/06/18,"15,336,361"
 الشرقية,حفر الباطن,أوراق تجارية,2025/06/18,"15,336,340"
 الشرقية,حفر الباطن,عقود,2025/06/18,"15,336,343"
 جازان,جيزان,عقود,2025/06/18,"15,328,636"
 نجران,نجران,عقود,2025/06/18,"15,334,616"
 نجران,نجران,عقود,2025/06/18,"15,334,220"
 الرياض,الرياض,عقود,2025/06/19,"15,344,457"
 مكة المكرمه,مكة المكرمة,اخلاء,2025/06/19,"15,344,145"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/06/19,"15,342,788"
 مكة المكرمه,جده,أوراق تجارية إلكترونية,2025/06/19,"15,344,381"
 مكة المكرمه,جده,أوراق تجارية,2025/06/19,"15,343,936"
 مكة المكرمه,جده,أوراق تجارية,2025/06/19,"15,343,937"
 مكة المكرمه,جده,أوراق تجارية,2025/06/19,"15,344,737"
 مكة المكرمه,جده,اخلاء,2025/06/19,"15,338,609"
 مكة المكرمه,جده,عقود,2025/06/19,"15,343,456"
 مكة المكرمه,جده,أوراق تجارية,2025/06/19,"15,342,462"
 مكة المكرمه,جده,احكام و قرارات,2025/06/19,"15,342,327"
 مكة المكرمه,جده,احكام و قرارات,2025/06/19,"15,342,326"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/06/19,"15,338,734"
 الشرقية,الدمام,اخلاء,2025/06/19,"15,337,197"
 الشرقية,الدمام,اخلاء,2025/06/19,"15,337,685"
 الشرقية,الدمام,احكام و قرارات,2025/06/19,"15,337,058"
 الشرقية,الدمام,احكام و قرارات,2025/06/19,"15,337,060"
 الشرقية,الاحساء,اخلاء,2025/06/19,"15,338,772"
 حائل,حائل,عقود,2025/06/19,"15,338,172"
 جازان,جيزان,احكام و قرارات,2025/06/19,"15,345,703"
 جازان,جيزان,احكام و قرارات,2025/06/19,"15,345,704"
 جازان,جيزان,أوراق تجارية,2025/06/19,"15,343,315"
 الرياض,الرياض,عقود,2025/06/21,"15,355,992"
 الرياض,الرياض,أوراق تجارية,2025/06/22,"15,368,537"
 الرياض,الرياض,أوراق تجارية,2025/06/22,"15,368,538"
 الرياض,الرياض,أوراق تجارية,2025/06/22,"15,368,539"
 الرياض,الرياض,أوراق تجارية,2025/06/22,"15,368,540"
 الرياض,الرياض,احكام و قرارات,2025/06/22,"15,366,091"
 الرياض,الرياض,أوراق تجارية إلكترونية,2025/06/22,"15,358,903"
 الرياض,الرياض,أوراق تجارية إلكترونية,2025/06/22,"15,358,904"
 مكة المكرمه,مكة المكرمة,اخلاء,2025/06/22,"15,371,823"
 مكة المكرمه,جده,احكام و قرارات,2025/06/22,"15,365,956"
 مكة المكرمه,جده,عقود,2025/06/22,"15,368,641"
 مكة المكرمه,جده,احكام و قرارات,2025/06/22,"15,365,953"
 مكة المكرمه,جده,احكام و قرارات,2025/06/22,"15,365,954"
 مكة المكرمه,جده,احكام و قرارات,2025/06/22,"15,365,955"
 مكة المكرمه,جده,أوراق تجارية,2025/06/22,"15,358,494"
 مكة المكرمه,جده,أوراق تجارية,2025/06/22,"15,358,176"
 مكة المكرمه,جده,أوراق تجارية,2025/06/22,"15,366,268"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/06/22,"15,358,214"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/06/22,"15,358,213"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/06/22,"15,358,215"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/06/22,"15,358,216"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/06/22,"15,358,217"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/06/22,"15,358,218"
 القصيم,بريده,احكام و قرارات,2025/06/22,"15,370,016"
 الشرقية,الدمام,اخلاء,2025/06/22,"15,358,863"
 الشرقية,الدمام,احكام و قرارات,2025/06/22,"15,368,213"
 الشرقية,الدمام,احكام و قرارات,2025/06/22,"15,368,212"
 الشرقية,الدمام,احكام و قرارات,2025/06/22,"15,368,211"
 الشرقية,الدمام,احكام و قرارات,2025/06/22,"15,368,210"
 الشرقية,الدمام,احكام و قرارات,2025/06/22,"15,368,221"
 الشرقية,الدمام,احكام و قرارات,2025/06/22,"15,368,220"
 الشرقية,الدمام,احكام و قرارات,2025/06/22,"15,368,219"
 الشرقية,الدمام,احكام و قرارات,2025/06/22,"15,368,218"
 الشرقية,الدمام,احكام و قرارات,2025/06/22,"15,368,217"
 الشرقية,الدمام,احكام و قرارات,2025/06/22,"15,368,216"
 الشرقية,الدمام,احكام و قرارات,2025/06/22,"15,368,215"
 الشرقية,الدمام,اخلاء,2025/06/22,"15,357,833"
 الشرقية,الدمام,احكام و قرارات,2025/06/22,"15,368,214"
 الشرقية,الدمام,اخلاء,2025/06/22,"15,358,144"
 حائل,حائل,أوراق تجارية,2025/06/22,"15,371,035"
 الرياض,الرياض,عقود,2025/06/23,"15,373,423"
 الرياض,الرياض,عقود,2025/06/23,"15,383,944"
 الرياض,الرياض,أوراق تجارية,2025/06/23,"15,373,468"
 الرياض,الرياض,احكام و قرارات,2025/06/23,"15,373,491"
 الرياض,الرياض,احكام و قرارات,2025/06/23,"15,373,486"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/06/23,"15,383,592"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/06/23,"15,382,985"
 مكة المكرمه,جده,عقود,2025/06/23,"15,384,433"
 مكة المكرمه,جده,أوراق تجارية,2025/06/23,"15,383,523"
 مكة المكرمه,جده,احكام و قرارات,2025/06/23,"15,383,955"
 مكة المكرمه,جده,عقود,2025/06/23,"15,382,300"
 المدينة المنوره,المدينة المنورة,عقود,2025/06/23,"15,381,302"
 الشرقية,الدمام,احكام و قرارات,2025/06/23,"15,374,299"
 الشرقية,الدمام,احكام و قرارات,2025/06/23,"15,374,300"
 الشرقية,الدمام,أوراق تجارية,2025/06/23,"15,386,239"
 الشرقية,الدمام,احكام و قرارات,2025/06/23,"15,374,302"
 الشرقية,الدمام,عقود,2025/06/23,"15,375,526"
 الشرقية,الدمام,احكام و قرارات,2025/06/23,"15,385,242"
 الشرقية,الدمام,احكام و قرارات,2025/06/23,"15,374,301"
 الشرقية,الدمام,احكام و قرارات,2025/06/23,"15,374,266"
 الشرقية,الدمام,احكام و قرارات,2025/06/23,"15,374,271"
 الشرقية,الدمام,احكام و قرارات,2025/06/23,"15,374,270"
 الشرقية,الدمام,احكام و قرارات,2025/06/23,"15,374,269"
 الشرقية,الدمام,احكام و قرارات,2025/06/23,"15,374,268"
 الشرقية,الدمام,احكام و قرارات,2025/06/23,"15,374,267"
 الشرقية,الدمام,أوراق تجارية,2025/06/23,"15,386,232"
 الشرقية,الدمام,أوراق تجارية,2025/06/23,"15,386,233"
 الشرقية,الدمام,أوراق تجارية,2025/06/23,"15,386,229"
 الشرقية,الدمام,أوراق تجارية,2025/06/23,"15,386,234"
 الشرقية,الدمام,أوراق تجارية,2025/06/23,"15,386,241"
 الشرقية,الدمام,أوراق تجارية,2025/06/23,"15,386,240"
 الشرقية,الدمام,أوراق تجارية,2025/06/23,"15,386,235"
 الشرقية,الدمام,أوراق تجارية,2025/06/23,"15,386,236"
 الشرقية,الدمام,أوراق تجارية,2025/06/23,"15,386,237"
 الشرقية,الدمام,أوراق تجارية,2025/06/23,"15,386,238"
 جازان,جيزان,احكام و قرارات,2025/06/23,"15,380,007"
 نجران,نجران,أوراق تجارية,2025/06/23,"15,386,245"
 الباحة,الباحه,احكام و قرارات,2025/06/23,"15,385,420"
 الباحة,الباحه,احكام و قرارات,2025/06/23,"15,385,419"
 الباحة,الباحه,احكام و قرارات,2025/06/23,"15,385,421"
 الرياض,الرياض,أوراق تجارية,2025/06/24,"15,387,869"
 الرياض,الرياض,احكام و قرارات,2025/06/24,"15,400,174"
 الرياض,الرياض,أوراق تجارية,2025/06/24,"15,397,206"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/06/24,"15,397,785"
 مكة المكرمه,مكة المكرمة,مزاد,2025/06/24,"15,401,585"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/06/24,"15,397,786"
 مكة المكرمه,جده,أوراق تجارية,2025/06/24,"15,397,659"
 مكة المكرمه,جده,أوراق تجارية,2025/06/24,"15,397,658"
 مكة المكرمه,جده,احكام و قرارات,2025/06/24,"15,395,875"
 مكة المكرمه,جده,أوراق تجارية,2025/06/24,"15,400,670"
 مكة المكرمه,جده,عقود,2025/06/24,"15,398,385"
 القصيم,بريده,احكام و قرارات,2025/06/24,"15,399,046"
 القصيم,بريده,احكام و قرارات,2025/06/24,"15,399,763"
 القصيم,بريده,احكام و قرارات,2025/06/24,"15,399,762"
 القصيم,بريده,عقود,2025/06/24,"15,388,153"
 الشرقية,الدمام,احكام و قرارات,2025/06/24,"15,396,371"
 الشرقية,الدمام,اخلاء,2025/06/24,"15,401,146"
 الشرقية,الدمام,أوراق تجارية,2025/06/24,"15,390,488"
 الشرقية,الدمام,أوراق تجارية,2025/06/24,"15,390,487"
 الشرقية,الدمام,أوراق تجارية,2025/06/24,"15,390,486"
 الشرقية,الدمام,أوراق تجارية,2025/06/24,"15,390,485"
 الشرقية,الدمام,أوراق تجارية,2025/06/24,"15,390,484"
 الشرقية,الدمام,أوراق تجارية,2025/06/24,"15,397,639"
 الشرقية,الدمام,احكام و قرارات,2025/06/24,"15,396,078"
 الشرقية,الدمام,احكام و قرارات,2025/06/24,"15,396,370"
 الشرقية,حفر الباطن,احكام و قرارات,2025/06/24,"15,400,857"
 الشرقية,حفر الباطن,احكام و قرارات,2025/06/24,"15,397,204"
 عسير,ابها,أوراق تجارية,2025/06/24,"15,395,723"
 عسير,ابها,أوراق تجارية,2025/06/24,"15,396,442"
 عسير,ابها,أوراق تجارية,2025/06/24,"15,396,648"
 تبوك,تبوك,أوراق تجارية,2025/06/24,"15,399,448"
 تبوك,تبوك,أوراق تجارية,2025/06/24,"15,399,234"
 تبوك,تبوك,أوراق تجارية,2025/06/24,"15,399,449"
 حائل,حائل,عقود,2025/06/24,"15,389,728"
 حائل,حائل,احكام و قرارات,2025/06/24,"15,398,413"
 حائل,حائل,عقود,2025/06/24,"15,388,949"
 جازان,جيزان,عقود,2025/06/24,"15,401,821"
 جازان,جيزان,عقود,2025/06/24,"15,400,622"
 نجران,نجران,عقود,2025/06/24,"15,397,164"
 الرياض,الرياض,احكام و قرارات,2025/06/25,"15,408,899"
 الرياض,الرياض,اخلاء,2025/06/25,"15,409,210"
 الرياض,الرياض,أوراق تجارية,2025/06/25,"15,409,442"
 الرياض,الرياض,أوراق تجارية,2025/06/25,"15,409,443"
 الرياض,الرياض,أوراق تجارية,2025/06/25,"15,409,444"
 الرياض,الرياض,أوراق تجارية,2025/06/25,"15,409,366"
 الرياض,الرياض,احكام و قرارات,2025/06/25,"15,408,980"
 الرياض,الرياض,احكام و قرارات,2025/06/25,"15,408,982"
 الرياض,الرياض,أوراق تجارية,2025/06/25,"15,409,367"
 الرياض,الرياض,عام,2025/06/25,"15,408,288"
 الرياض,الرياض,احكام و قرارات,2025/06/25,"15,408,979"
 الرياض,الرياض,عقود,2025/06/25,"15,408,429"
 مكة المكرمه,جده,احكام و قرارات,2025/06/25,"15,407,734"
 مكة المكرمه,جده,احكام و قرارات,2025/06/25,"15,409,192"
 مكة المكرمه,جده,احكام و قرارات,2025/06/25,"15,409,193"
 مكة المكرمه,جده,احكام و قرارات,2025/06/25,"15,409,190"
 مكة المكرمه,جده,عقود,2025/06/25,"15,409,421"
 مكة المكرمه,جده,احكام و قرارات,2025/06/25,"15,409,191"
 مكة المكرمه,الطائف,أوراق تجارية,2025/06/25,"15,408,972"
 المدينة المنوره,المدينة المنورة,عقود,2025/06/25,"15,408,345"
 القصيم,بريده,عقود,2025/06/25,"15,410,088"
 القصيم,بريده,عقود,2025/06/25,"15,404,505"
 القصيم,بريده,أوراق تجارية,2025/06/25,"15,404,448"
 الشرقية,الدمام,احكام و قرارات,2025/06/25,"15,407,779"
 الشرقية,الدمام,عقود,2025/06/25,"15,403,824"
 الشرقية,الدمام,احكام و قرارات,2025/06/25,"15,407,778"
 الشرقية,الدمام,احكام و قرارات,2025/06/25,"15,407,777"
 الشرقية,الدمام,احكام و قرارات,2025/06/25,"15,407,776"
 الشرقية,الدمام,احكام و قرارات,2025/06/25,"15,407,775"
 الشرقية,الدمام,احكام و قرارات,2025/06/25,"15,407,774"
 الشرقية,الدمام,احكام و قرارات,2025/06/25,"15,407,773"
 الشرقية,الدمام,احكام و قرارات,2025/06/25,"15,407,772"
 الشرقية,الدمام,احكام و قرارات,2025/06/25,"15,407,782"
 الشرقية,الدمام,احكام و قرارات,2025/06/25,"15,407,781"
 الشرقية,الدمام,احكام و قرارات,2025/06/25,"15,407,780"
 الشرقية,الدمام,أوراق تجارية,2025/06/25,"15,402,924"
 الشرقية,الدمام,أوراق تجارية,2025/06/25,"15,402,934"
 الشرقية,الاحساء,أوراق تجارية,2025/06/25,"15,404,473"
 الشرقية,الاحساء,أوراق تجارية إلكترونية,2025/06/25,"15,404,611"
 الشرقية,الاحساء,أوراق تجارية إلكترونية,2025/06/25,"15,404,612"
 الشرقية,حفر الباطن,عقود,2025/06/25,"15,404,502"
 حائل,حائل,عقود,2025/06/25,"15,408,409"
 حائل,حائل,عقود,2025/06/25,"15,407,832"
 حائل,حائل,عقود,2025/06/25,"15,407,751"
 حائل,حائل,عقود,2025/06/25,"15,408,484"
 حائل,حائل,عقود,2025/06/25,"15,407,921"
 حائل,حائل,عقود,2025/06/25,"15,409,205"
 جازان,جيزان,عقود,2025/06/25,"15,409,257"
 جازان,جيزان,عقود,2025/06/25,"15,408,319"
 جازان,جيزان,عقود,2025/06/25,"15,408,235"
 نجران,نجران,أوراق تجارية,2025/06/25,"15,403,186"
 الرياض,الرياض,عقود,2025/06/26,"15,417,023"
 الرياض,الرياض,أوراق تجارية,2025/06/26,"15,413,558"
 الرياض,الرياض,احكام و قرارات,2025/06/26,"15,419,375"
 الرياض,الرياض,احكام و قرارات,2025/06/26,"15,418,211"
 الرياض,الرياض,أوراق تجارية,2025/06/26,"15,416,878"
 الرياض,الرياض,أوراق تجارية,2025/06/26,"15,420,350"
 الرياض,الرياض,أوراق تجارية,2025/06/26,"15,417,397"
 الرياض,الرياض,احكام و قرارات,2025/06/26,"15,419,374"
 الرياض,الرياض,أوراق تجارية,2025/06/26,"15,417,450"
 الرياض,الرياض,أوراق تجارية,2025/06/26,"15,419,048"
 الرياض,الرياض,أوراق تجارية,2025/06/26,"15,416,879"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/06/26,"15,412,980"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/06/26,"15,419,645"
 مكة المكرمه,جده,احكام و قرارات,2025/06/26,"15,417,545"
 مكة المكرمه,جده,مزاد,2025/06/26,"15,417,217"
 مكة المكرمه,جده,احكام و قرارات,2025/06/26,"15,413,290"
 مكة المكرمه,جده,احكام و قرارات,2025/06/26,"15,413,287"
 مكة المكرمه,جده,احكام و قرارات,2025/06/26,"15,413,289"
 مكة المكرمه,جده,احكام و قرارات,2025/06/26,"15,413,288"
 مكة المكرمه,جده,احكام و قرارات,2025/06/26,"15,417,546"
 مكة المكرمه,جده,احكام و قرارات,2025/06/26,"15,418,742"
 مكة المكرمه,جده,احكام و قرارات,2025/06/26,"15,413,286"
 القصيم,بريده,عقود,2025/06/26,"15,413,316"
 القصيم,بريده,عقود,2025/06/26,"15,417,910"
 القصيم,بريده,احكام و قرارات,2025/06/26,"15,413,010"
 الشرقية,الدمام,احكام و قرارات,2025/06/26,"15,418,544"
 الشرقية,الدمام,احكام و قرارات,2025/06/26,"15,418,545"
 الشرقية,الدمام,احكام و قرارات,2025/06/26,"15,418,800"
 الشرقية,الدمام,عقود,2025/06/26,"15,419,635"
 الشرقية,الدمام,أوراق تجارية,2025/06/26,"15,419,272"
 الشرقية,الدمام,أوراق تجارية,2025/06/26,"15,419,274"
 الشرقية,الدمام,اخلاء,2025/06/26,"15,417,522"
 الشرقية,الدمام,أوراق تجارية,2025/06/26,"15,419,273"
 الشرقية,الدمام,احكام و قرارات,2025/06/26,"15,418,915"
 عسير,ابها,احكام و قرارات,2025/06/26,"15,417,656"
 تبوك,تبوك,أوراق تجارية,2025/06/26,"15,419,528"
 تبوك,تبوك,عقود,2025/06/26,"15,417,386"
 تبوك,تبوك,أوراق تجارية,2025/06/26,"15,420,805"
 تبوك,تبوك,عقود,2025/06/26,"15,417,315"
 تبوك,تبوك,أوراق تجارية,2025/06/26,"15,420,806"
 الحدود الشمالية,عرعر,عقود,2025/06/26,"15,417,121"
 الحدود الشمالية,عرعر,عقود,2025/06/26,"15,417,086"
 الباحة,الباحه,احكام و قرارات,2025/06/26,"15,418,820"
 الباحة,الباحه,احكام و قرارات,2025/06/26,"15,418,819"
 الرياض,الرياض,احكام و قرارات,2025/06/29,"15,450,125"
 الرياض,الرياض,احكام و قرارات,2025/06/29,"15,447,727"
 الرياض,الرياض,عقود,2025/06/29,"15,447,157"
 الرياض,الرياض,أوراق تجارية,2025/06/29,"15,450,126"
 الرياض,الرياض,أوراق تجارية إلكترونية,2025/06/29,"15,444,476"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/06/29,"15,446,165"
 مكة المكرمه,جده,أوراق تجارية,2025/06/29,"15,446,286"
 مكة المكرمه,جده,احكام و قرارات,2025/06/29,"15,448,590"
 مكة المكرمه,جده,احكام و قرارات,2025/06/29,"15,448,633"
 مكة المكرمه,جده,احكام و قرارات,2025/06/29,"15,449,477"
 مكة المكرمه,جده,احكام و قرارات,2025/06/29,"15,448,661"
 مكة المكرمه,جده,احكام و قرارات,2025/06/29,"15,448,591"
 مكة المكرمه,جده,احكام و قرارات,2025/06/29,"15,448,592"
 مكة المكرمه,جده,احكام و قرارات,2025/06/29,"15,448,593"
 مكة المكرمه,جده,احكام و قرارات,2025/06/29,"15,448,594"
 مكة المكرمه,جده,احكام و قرارات,2025/06/29,"15,448,589"
 مكة المكرمه,جده,احكام و قرارات,2025/06/29,"15,448,662"
 مكة المكرمه,الطائف,أوراق تجارية,2025/06/29,"15,437,281"
 المدينة المنوره,المدينة المنورة,عقود,2025/06/29,"15,444,976"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/06/29,"15,446,210"
 المدينة المنوره,المدينة المنورة,عقود,2025/06/29,"15,444,774"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/06/29,"15,446,906"
 القصيم,بريده,احكام و قرارات,2025/06/29,"15,445,165"
 القصيم,بريده,عقود,2025/06/29,"15,436,756"
 القصيم,بريده,عقود,2025/06/29,"15,446,158"
 القصيم,بريده,احكام و قرارات,2025/06/29,"15,445,166"
 الشرقية,الدمام,عقود,2025/06/29,"15,437,114"
 الشرقية,الدمام,اخلاء,2025/06/29,"15,443,403"
 حائل,حائل,احكام و قرارات,2025/06/29,"15,437,009"
 نجران,نجران,عقود,2025/06/29,"15,446,633"
 نجران,نجران,عقود,2025/06/29,"15,435,279"
 الجوف,سكاكا,أوراق تجارية,2025/06/29,"15,435,448"
 الجوف,سكاكا,عقود,2025/06/29,"15,445,267"
 الباحة,الباحه,عقود,2025/06/29,"15,446,556"
 الرياض,الرياض,احكام و قرارات,2025/06/30,"15,458,522"
 الرياض,الرياض,عقود,2025/06/30,"15,465,699"
 الرياض,الرياض,احكام و قرارات,2025/06/30,"15,458,777"
 الرياض,الرياض,احكام و قرارات,2025/06/30,"15,458,902"
 الرياض,الرياض,اخلاء,2025/06/30,"15,462,899"
 الرياض,الرياض,احكام و قرارات,2025/06/30,"15,458,779"
 الرياض,الرياض,أوراق تجارية,2025/06/30,"15,459,122"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/06/30,"15,450,563"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/06/30,"15,463,648"
 مكة المكرمه,جده,عقود,2025/06/30,"15,465,075"
 مكة المكرمه,جده,اخلاء,2025/06/30,"15,459,519"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/06/30,"15,459,806"
 القصيم,بريده,أوراق تجارية,2025/06/30,"15,458,655"
 عسير,ابها,عقود,2025/06/30,"15,453,237"
 حائل,حائل,عقود,2025/06/30,"15,460,024"
 نجران,نجران,عقود,2025/06/30,"15,461,733"
 الجوف,سكاكا,مزاد,2025/06/30,"15,464,383"
 الجوف,سكاكا,مزاد,2025/06/30,"15,464,384"
